reason,id,score
darkest,75/50150618575.jpg,0.9333533301582649
darkest,11/49992701711.jpg,0.9332869284876905
darkest,81/49992711181.jpg,0.9332044988276671
darkest,76/49993555576.jpg,0.9330064386723329
darkest,61/49992668361.jpg,0.9323355528282532
darkest,07/49992747507.jpg,0.9321466515240329
darkest,18/51024056618.jpg,0.931993240767878
darkest,44/42796720344.jpg,0.931607349537037
darkest,34/45254275334.jpg,0.9215201822916667
darkest,26/45651707626.jpg,0.8858142361111111
darkest,32/43755631832.jpg,0.8838035081053698
darkest,94/48064264294.jpg,0.8707789491298528
darkest,61/44290449061.jpg,0.8678973765432099
darkest,27/44163899627.jpg,0.8678973765432099
darkest,60/48471482160.jpg,0.8673914930555555
darkest,39/49281197739.jpg,0.8615031828703704
darkest,36/48966474436.jpg,0.8573857223476298
darkest,90/45804608890.jpg,0.8546195209385693
